id,scrap_date,price,location,type,phone,url,habitaciones,baños,metros_cuadrados,otros,description
157757163,2020-11-03 17:20:22,775,"Carrer del Comte de Güell, 32, Les Corts",Piso,931 345 721,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/terraza-ascensor/157757163/d,2 habs.,1 baño,60 m²,con ascensor y terraza,"""Piso de 60m2 de 2 habitaciones (1 doble de 8m2 y 1 individual de 5m2) también dispone un pequeño despacho de 3.50m2, comedor con salida a terraza, cocina independiente con lavadero, baño completo con ducha, sin muebles, no tiene electrodomésticos, no se aceptan mascotas. Muy cerca del campo del ..."
157736393,2020-11-03 17:20:22,1400,"Carrer del Marquès de Barberà, 1, Ciutat Vella",Piso,,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/calefaccion-terraza-ascensor/157736393/d,3 habs.,2 baños,130 m²,con ascensor y terraza,"Excelente piso con acabados de primera calidad. Consta de 2 habitaciones dobles y 1 individual, todas ellas exteriores a calle. Amplia cocina con comedor, salón, cuarto trastero y dos baños completos. Terraza exterior a patio. Calefacción por radiadores. Suelo de mosaico hidráulico. Acabados en m..."
157735332,2020-11-03 17:20:22,858,"Carrer D'escudellers Blancs, Ciutat Vella",Piso,,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-amueblado/157735332/d,2 habs.,1 baño,70 m²,,"Precioso dúplex en pleno barrio del Gòtic, a escasos metros de la plaza Real. Se encuentra en la última planta del edificio, una tercera real. Es muy luminoso gracias al amplio espacio de la plazoleta a la que da el balcón del salón a doble altura y el lucernario sobre la cocina. Cuenta con toda ..."
157757121,2020-11-03 17:20:22,790,"Carrer de L'atlàntida, Ciutat Vella",Piso,932 758 854,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/la-barceloneta/157757121/d,1 hab.,1 baño,40 m²,,"Preciosa vivienda situada en pleno barrio de La Barceloneta, con vistas a la plaza y a 5 min de la playa y delante del mercado de la Barceloneta , donde disponen de todos los servicios y tiendas de comestibles. es una zona con mucho encanto y un barrio histórico de la ciudad muy agradable para vi..."
157757063,2020-11-03 17:20:22,750,"Carrer de Bassegoda, Sants - Montjuïc",Piso,932 995 389,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/sants-badal/157757063/d,2 habs.,1 baño,62 m²,,"se alquila piso en calle Bassegoda, cuneta 62m2, tiene 2 habitaciones, 1 baño, salon y cocina. llamar al 934 14 00 48"
157757043,2020-11-03 17:20:22,1600,"Carrer de Ramón y Cajal, Gràcia",Dúplex,935 430 293,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado-parking-television-se-aceptan-mascotas-internet-piscina/157757043/d,2 habs.,2 baños,75 m²,con ascensor y parking,"Este cómodo apartamento tiene 2 habitaciones dobles, 1 baño y una hermosa terraza privada, además de un balcón. Está totalmente equipado y amueblado con todo lo que necesita para sentirse como en casa.  El apartamento tiene una ubicación inigualable, muy cerca de la estación de metro Joanic y F..."
157757030,2020-11-03 17:20:22,900,"Carrer de Berenguer Mallol, Ciutat Vella",Piso,932 758 854,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/la-barceloneta/157757030/d,2 habs.,1 baño,40 m²,,"Vivienda situada en el barrio de la Barceloneta, con una ubicación espectacular y vistas al mar.  Dispone de 40m2, con 2 habitaciones, ambas dobles.  Salón comedor exterior con salida a un balcón. 1 lavabo completo con plato de ducha.  Cocina tipo office con horno eléctrico y placa de vitro..."
157757011,2020-11-03 17:20:22,850,"Carrer de Rosalía de Castro, Horta - Guinardó",Piso,932 995 389,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/el-baix-guinardo/157757011/d,1 hab.,1 baño,55 m²,,"piso en rosalia de castro, 55m2, tiene una habitacion, un baño, salon y cocina. llamar al 934 15 00 48"
157756961,2020-11-03 17:20:22,2600,"Carrer de Muntaner, Sarrià - Sant Gervasi",Piso,,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado-no-amueblado/157756961/d,5 habs.,4 baños,255 m²,con ascensor y terraza,"Gran piso de 255 m2 en finca regia en calle Muntaner (entre Passeig Bonanova i calle de Reus). piso pasante exterior a calle y a patio de manzana. Dispone de salón-comedor de 60m2 exterior a patio de manzana, terraza de 5 m2, 5 habitaciones ( 2 dormitorios dobles exteriores con armarios empotrad..."
157756954,2020-11-03 17:20:22,1100,"Carrer Dels Cecs de Sant Cugat, Ciutat Vella",Piso,931 337 036,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-television-internet/157756954/d,1 hab.,1 baño,40 m²,con ascensor,"Apartamentos de alquiler temporal (desde 32 días a 11 meses) Dispinibilidad inmediata  Se trata de un precioso apartamento de unos 40mt2 completamente amueblado y equipado, listo para entrar a vivir en una de las zonas más céntricas de Barcelona: Ciutat Vella  La zona de día consta de un fab..."
157756935,2020-11-03 17:20:22,1150,"Carrer D'homer, Sarrià - Sant Gervasi",Dúplex,935 430 293,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado-parking-television-se-aceptan-mascotas-internet-piscina/157756935/d,3 habs.,3 baños,140 m²,con ascensor y parking,"""Este cómodo apartamento tiene 3 habitaciones y 2 baños, con una terraza privada y terraza comunitaria y piscina. Está totalmente equipado y amueblado con todo lo que necesita para sentirse como en casa.  El apartamento tiene una ubicación inigualable, muy cerca de la estación de tren Lesseps y..."
157756933,2020-11-03 17:20:22,2700,Les Corts,Piso,932 937 841,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-terraza-trastero-zona-comunitaria-ascensor-piscina-piscina-no-amueblado/157756933/d,4 habs.,3 baños,175 m²,con ascensor y terraza,"MAGNIFICO PISO ALTO DE 175 m2 JUNTO PALAU REAL, PEDRALBES   Luminosa y esquinera vivienda de 175m2. Alto con vistas despejadas situada en el privilegiado barrio de Pedralbes al lado del Palacio Real, cerca de Universidades públicas y privadas UB, ESADE, IESE, los colegios internacionales como S..."
157756904,2020-11-03 17:20:22,700,"Carrer del Comte de Santa Clara, Ciutat Vella",Piso,932 933 364,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/la-barceloneta/157756904/d,1 hab.,1 baño,31 m²,,"ÍNDEX 23,12€/m2 Precio por debajo del índice  Se trata de una primera planta real, en una finca toda reformada y muy tranquila. A solo 2 minutos de paseo Borbón y a 4 minutos de la playa Este atractivo piso consta de: Salón exterior de buen tamaño, exterior con salida a un pequeño balcón, u..."
157756900,2020-11-03 17:20:22,880,"Carrer del Consell de Cent, Eixample",Piso,932 995 389,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/sagrada-familia/157756900/d,3 habs.,1 baño,80 m²,,"piso en calle consell de cent, 85m2, tres habitaciones, un baño, salon y cocina. llamar al 934 15 00 48"
157756854,2020-11-03 17:20:22,3000,"Carrer de Prats de Molló, Sarrià - Sant Gervasi",Dúplex,935 430 293,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-piscina-amueblado-parking-television-se-aceptan-mascotas-internet/157756854/d,3 habs.,2 baños,120 m²,con parking,"Este apartamento dúplex, tiene aproximadamente 100 m² y 50 m² de Jardín y piscina privada. Se encuentra en un edificio con ascensor (Planta baja) y cuenta con Parking Privado (20 €/día) opcional. Transporte cercano al apartamento: Metro Muntaner.  Moderno Dúplex con Jardín Privado y Piscina par..."
157756835,2020-11-03 17:20:22,890,"Carrer de Galileu, Les Corts",Piso,932 995 389,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/barri-de-les-corts/157756835/d,2 habs.,1 baño,65 m²,,"piso en les corts, calle galileu, cuenta con 65m2, tiene 2 habitaciones, 1 baño, salon y cocina. llamar al 934 15 00 48"
157756785,2020-11-03 17:20:22,900,"Carrer de Sant Ramon, Ciutat Vella",Piso,932 995 389,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/el-raval/157756785/d,2 habs.,1 baño,60 m²,,"piso en calle sant ramon, cuneta con 65m2, tiene 2 habitaciones, 1 baño, salon y cocina. llamar al 934 15 00 48"
157756776,2020-11-03 17:20:22,1900,"Carrer de la Ciutat de Balaguer, Sarrià - Sant Gervasi",Dúplex,935 430 293,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado-parking-television-se-aceptan-mascotas-internet/157756776/d,3 habs.,2 baños,120 m²,con ascensor y parking,"Este cómodo apartamento tiene 3 habitaciones y 2 baños, con una amplia y hermosa terraza privada, también tiene un balcón. Está totalmente equipado y amueblado con todo lo que necesita para sentirse como en casa.   El apartamento tiene una ubicación inigualable, muy cerca de la estación de tren..."
157756763,2020-11-03 17:20:22,400,"Carrer Dels Cecs de Sant Cugat, 3, Ciutat Vella",Piso,932 995 231,"https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/sant-pere,-sta--caterina-i-la-ribera/157756763/d",,1 baño,24 m²,,ESTUDIO UN SOLO AMBIENTE
157756751,2020-11-03 17:20:22,1100,"Carrer Dels Cecs de Sant Cugat, Ciutat Vella",Piso,931 337 036,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-television-internet/157756751/d,1 hab.,1 baño,40 m²,con ascensor,"Apartamentos de alquiler temporal (desde 32 días a 11 meses) Disponibilidad inmediata.  Se trata de un precioso apartamento de unos 40mt2 completamente amueblado y equipado, listo para entrar a vivir en una de las zonas más céntricas de Barcelona: Ciutat Vella  La zona de día consta de un fa..."
157756752,2020-11-03 17:20:22,700,"Carrer de Requesens, Ciutat Vella",Piso,932 758 854,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/amueblado/157756752/d,1 hab.,1 baño,45 m²,,"Vivienda situada en el barrio del Raval, a 2 min del metro de St. Antoni.  Dispone de 1 habitación doble con armario. 1 lavabo completo con media bañera.   Salón comedor exterior con salida a un balcón, bastante amplio, y tiene la cocina office integrada, con vitrocerámica.   Vivienda total..."
157756730,2020-11-03 17:20:22,900,"Carrer de Sant Ramon, Ciutat Vella",Piso,932 995 389,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/el-raval/157756730/d,2 habs.,1 baño,60 m²,,"se alquila piso en el raval, calle sant ramon, cuenta con 62m2, tiene 2 habitaciones, 1 baños, salon y cocina. llamar al 934 15 00 48"
157756704,2020-11-03 17:20:22,690,Nou Barris,Piso,,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/157756704/d,2 habs.,1 baño,44 m²,con ascensor,"Se alquila vivienda en Barcelona - Nou Barris - VIA JULIA . 44 m2 , 4º real con ASCENSOR, 2 dormitorios ( 1 doble + 1 individuale),  para entrar a vivir, nivel de ruido muy bajo. Vivienda en excelente estado de conservación, amueblada y con electrodomésticos.   Finca de pocos vecinos ubicada en..."
157756703,2020-11-03 17:20:22,2000,Sarrià - Sant Gervasi,Apartamento,,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-trastero-ascensor-amueblado/157756703/d,3 habs.,2 baños,120 m²,con ascensor,"AP3513 - Desde Next Door Bcn estamos desempeñando nuestra labor con el compromiso y la responsabilidad social de poder evitar la propagación del COVID-19. Añadimos a los servicios habituales: visitas virtuales y self check-in.  Excelente piso disponible, situada en el distrito de Sarrià-Sant Ge..."
157756681,2020-11-03 17:20:22,1100,"Carrer Dels Cecs de Sant Cugat, Ciutat Vella",Piso,931 337 036,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-television-internet/157756681/d,1 hab.,1 baño,40 m²,con ascensor,"Apartamentos de alquiler temporal (desde 32 días a 11 meses) Disponibilidad inmediata.  Se trata de un precioso apartamento de unos 40mt2 completamente amueblado y equipado, listo para entrar a vivir en una de las zonas más céntricas de Barcelona: Ciutat Vella  La zona de día consta de un fa..."
157756674,2020-11-03 17:20:22,900,"Carrer de L'escorial, Gràcia",Piso,932 995 389,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/vila-de-gracia/157756674/d,1 hab.,1 baño,50 m²,,"piso en calle escorial, barrio de gracia, 50m2, 1 habitacion, 1 baño, salon y cocina. llamar al 934 15 00 48"
157756665,2020-11-03 17:20:22,1190,"Balmes, Eixample",Apartamento,932 933 297,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-ascensor-amueblado/157756665/d,1 hab.,1 baño,65 m²,con ascensor,"Apartamento amueblado, muy luminoso, recientemente reformado de 65 m2, en precioso edificio modernista en l´Eixample. Muy bien situado a un paso de Rambla Catalunya y muy bien comunicado, cerca Ferrocarriles Catalanes estación Provença.  Dispone de Salón y Comedor exterior, muy luminoso, con pr..."
157756641,2020-11-03 17:20:22,1100,"Carrer Dels Cecs de Sant Cugat, Ciutat Vella",Piso,931 337 036,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-television-internet/157756641/d,1 hab.,1 baño,40 m²,con ascensor,"Apartamentos de alquiler temporal (desde 32 días a 11 meses) Disponibilidad inmediata.  Se trata de un precioso apartamento de unos 40mt2 completamente amueblado y equipado, listo para entrar a vivir en una de las zonas más céntricas de Barcelona: Ciutat Vella  La zona de día consta de un fa..."
157756525,2020-11-03 17:20:22,2100,Ciutat Vella,Piso,932 829 126,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-no-amueblado/157756525/d,3 habs.,3 baños,180 m²,con ascensor,El Piso es un maravilloso y cómodo espacio de 3 habitaciones que puede acomodar hasta ocho personas. Esta majestuosa propiedad está ubicada en la primera planta de una finca regia con ascensor. Su comodidad y elegancia hacen de este apartamento un verdadero placer para los sentidos. Los 3 dormit...
157756507,2020-11-03 17:20:22,1200,"Carrer Dels Cecs de Sant Cugat, Ciutat Vella",Piso,931 337 036,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-television-internet/157756507/d,1 hab.,1 baño,40 m²,con ascensor,"Apartamentos de alquiler temporal (desde 32 días a 11 meses) Disponibilidad inmediata.  Se trata de un precioso dúplex de unos 40mt2 completamente amueblado y equipado, listo para entrar a vivir en una de las zonas más céntricas de Barcelona: Ciutat Vella  La zona de día consta de un fabulos..."
157756300,2020-11-03 17:20:22,1300,Eixample,Piso,932 513 015,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/calefaccion-terraza-ascensor-amueblado/157756300/d,3 habs.,2 baños,102 m²,con ascensor y terraza,"Luminoso piso en St Antoni    Bonito piso en el barrio de St Antoni, amueblado y reformado.  El piso tiene mucha luz , todo exterior, en un cuarto piso con ascensor.  Dispone de 3 dormitorios(2dobles y 1 individuales), todos muy equipados.  El piso tiene la posibilidad de alquilarse sin muebles. ..."
157756211,2020-11-03 17:20:22,820,"Carrer Sant Gervasi de Cassoles, 34, Sarrià - Sant Gervasi",Piso,935 433 778,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor/157756211/d,1 hab.,1 baño,50 m²,con ascensor,"Vivienda situada en el cotizado barrio del Putxet, a 2 minutos de la parada de FCG con el mismo nombre. Cerca de todo tipo de negocios, supermercados, escuelas, y demás.  El inmueble cuenta con una superficie de 50.55m2 distribuidos en un amplio salón comedor exterior a patio de manzana muy lumi..."
157756196,2020-11-03 17:20:22,1700,"Carrer de Ballester, Sarrià - Sant Gervasi",Dúplex,935 430 293,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado-television-se-aceptan-mascotas-internet-piscina/157756196/d,3 habs.,2 baños,85 m²,con ascensor y terraza,"Este cómodo apartamento tiene 3 habitaciones y 2 baños, terraza privada y una piscina y terraza comunitarias.   Está totalmente equipado y amueblado con todo lo que necesita para sentirse como en casa.  El apartamento tiene una ubicación inigualable, muy cerca de la estación de metro Lesseps ..."
157756142,2020-11-03 17:20:22,1700,"Carrer de Roger de Flor, Eixample",Piso,935 430 293,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado-television-se-aceptan-mascotas-internet-piscina/157756142/d,3 habs.,2 baños,80 m²,con ascensor y terraza,"Este hermoso apartamento tiene 3 habitaciones dobles, 2 baños completos y balcón más una terraza comunitaria y piscina. El apartamento tiene una cama doble, camas individuales y un sofá cama. Está totalmente equipado y amueblado con todo lo que necesita para sentirse como en casa.  El apartamen..."
157756115,2020-11-03 17:20:22,850,"Carrer Conca, Sant Martí",Piso,932 513 187,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza/157756115/d,2 habs.,1 baño,60 m²,con terraza,"PISO REFORMADO A ESTRENAR. CALLE CONCA, JUNTO HOSPITAL SANT PAU. MUY TRANQUILO Y MUY BIEN COMUNICADO DEL CENTRO. 1º SIN ASCENSOR. FINCA ANTIGUA MUY BIEN CONSERVADA.  2 HABITACIONES, COCINA-COMEDOR CON SALIDA A BALCON. BAÑO CON PLATO DE DUCHA. PARA ENTRAR A VIVIR."
157756114,2020-11-03 17:20:22,800,"Passatge Gira Sol, Horta - Guinardó",Piso,932 513 187,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/trastero/157756114/d,3 habs.,1 baño,85 m²,,"ALQUILER PISO JUNTO HOSPITAL SANT PAU, METRO CAMP DE L´ARPA. MUY BIEN SITUADO. SOLEADO. EXTERIOR. 3 HABITACIONES, BAÑO (SEPARADO W. C), COCINA REFORMADA, COMEDOR. SIN MUEBLES. SUMINISTROS DADOS DE ALTA. 2º PISO REAL SIN ASCENSOR. PARA ENTRAR A VIVIR."
157756087,2020-11-03 17:20:22,1550,"Carrer de Prats de Molló, Sarrià - Sant Gervasi",Dúplex,935 430 293,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado-parking-television-se-aceptan-mascotas-internet-piscina/157756087/d,2 habs.,1 baño,85 m²,con ascensor y parking,"Este cómodo apartamento tiene 2 habitaciones y 1 baño y una amplia terraza privada. Está totalmente equipado y amueblado con todo lo que necesita para sentirse como en casa.  El apartamento tiene una ubicación inigualable, muy cerca de la estación de tren Muntaner y La Bonanova y con excelente ..."
157756039,2020-11-03 17:20:22,2630,Nou Barris,Casa adosada,932 829 126,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-jardin-terraza-trastero-patio-amueblado/157756039/d,5 habs.,5 baños,325 m²,con terraza,"A pocos pasos de la avenida Meridiana encontramos esta magnífica casa familiar construida en 1999, que se distribuye en 3 plantas más un altillo. El primer espacio que encontramos al acceder a la casa es un recibidor con un gran armario a la derecha, enfrente las escaleras de acceso a las demás ..."
157756036,2020-11-03 17:20:22,2300,"Rambla de Catalunya, Eixample",Piso,935 430 293,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-television-se-aceptan-mascotas-internet/157756036/d,3 habs.,2 baños,105 m²,con ascensor,"Este hermoso apartamento tiene 3 habitaciones dobles, 2 baños completos. El apartamento tiene una cama doble, camas individuales y un sofá cama. Está totalmente equipado y amueblado con todo lo que necesita para sentirse como en casa.  El apartamento tiene una ubicación inigualable, muy cerca d..."
157756028,2020-11-03 17:20:22,1250,"Carrer de Jaume Piquet, Sarrià - Sant Gervasi",Piso,932 938 027,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/terraza-no-amueblado/157756028/d,3 habs.,1 baño,73 m²,con terraza,"Al lado de los ferrocarriles de Sarria y de la Casa Orlanday en el Corazón de Sarria piso con encanto de 73m2 más altillo habitación de 11,50 m2 terraza de 6,25m2 y balcon de 1,25m2  3 habitaciones 1 baño con ducha  salon-comedor con cocina integrada   salida terraza bien orientada a mar y co..."
157756019,2020-11-03 17:20:22,950,"Carrer del Comandant Benítez, Les Corts",Piso,932 512 741,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/ascensor-no-amueblado/157756019/d,4 habs.,1 baño,65 m²,con ascensor,"Este piso se encuentra junto al estadio del Camp Nou, situado en el distrito deLes Corts. Es un piso de 63,5 m2 útiles y dispone de 4 habitaciones (2 dobles y 2 individuales). Cocina recién actualizada y 1 baño con plato de ducha también recién reformado. La cuarta habitación da acceso al lavade..."
157756001,2020-11-03 17:20:22,950,"Sant Gervasi de Cassoles, Sarrià - Sant Gervasi",Piso,932 755 785,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/ascensor-no-amueblado/157756001/d,2 habs.,1 baño,67 m²,con ascensor,"Piso de alquiler en calle Sant Gervasi de Cassoles cerca de General Mitre en Barcelona. 3ª planta real con ascensor, consta de 2 habitaciones (1 dobles y 1 individual), salón comedor, baño con plato de ducha, cocina independiente con salida a lavadero. En muy buen estado de conservación, suelos d..."
157756000,2020-11-03 17:20:22,995,"Marques Barberá, Ciutat Vella",Piso,932 755 785,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/terraza-ascensor-amueblado/157756000/d,2 habs.,1 baño,91 m²,con ascensor y terraza,"Dúplex de 91m2, Amueblado en perfecto estado en calle Marques de Barbera tocando las Ramblas de Barcelona. Distribuidos en 2 habitaciones exteriores, una de ella es suite con armarios y con baño completo, la otra es individual, gran salón-comedor y cocina americana con todos los electrodomésticos..."
157755991,2020-11-03 17:20:22,1400,"Carrer de Modolell, Sarrià - Sant Gervasi",Piso,932 755 759,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-jardin-terraza-ascensor-amueblado-piscina/157755991/d,2 habs.,1 baño,65 m²,con ascensor y terraza,"Tranquilo apartamento de 65 m2 exterior en planta baja  Entrada-recibidor con armario empotrado cocina equipada con salida al patio, dormitorio individual exterior, salón-comedor con vistas al jardín y piscina comunitaria.  Al lado del salón encontramos el dormitorio principal en suite con vi..."
157755966,2020-11-03 17:20:22,1500,"Carrer de Ballester, Sarrià - Sant Gervasi",Dúplex,935 430 293,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado-parking-television-se-aceptan-mascotas-piscina/157755966/d,4 habs.,2 baños,85 m²,con ascensor y parking,"Este cómodo apartamento tiene 4 habitaciones y 2 baños, con acceso a una terraza y piscina comunitaria en la finca de al lado. Está totalmente equipado y amueblado con todo lo que necesita para sentirse como en casa.   El apartamento tiene una ubicación inigualable, muy cerca de la estación de ..."
157755897,2020-11-03 17:20:22,2300,"Rambla de Catalunya, Eixample",Piso,935 430 293,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-television-se-aceptan-mascotas/157755897/d,4 habs.,3 baños,130 m²,con ascensor,"Este hermoso apartamento tiene 4 habitaciones dobles, 3 baños completos. El apartamento tiene una cama doble, camas individuales y un sofá cama. Está totalmente equipado y amueblado con todo lo que necesita para sentirse como en casa.  El apartamento tiene una ubicación inigualable, muy cerca d..."
157755892,2020-11-03 17:20:22,1500,Sant Martí,Piso,931 335 749,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-amueblado/157755892/d,3 habs.,2 baños,70 m²,,"REF 091488 Fantástico piso de 70m² en Diagonal muy cerca del mar. 3 habitaciones 1 doble con cama matrimonial, 2 individuales 1 con cama individual y otra con literas. 7ª planta exterior en un edificio con ascensor. Amplio salón comedor muy luminoso con balcón.  Totalmente amueblado y equipado. ..."
157755867,2020-11-03 17:20:22,900,"Carrer de las Navas de Tolosa, Sant Andreu",Piso,932 992 519,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-ascensor-amueblado/157755867/d,2 habs.,1 baño,58 m²,con ascensor,Magnifico piso reformado de 2 habitaciones. Amueblado y equipado. Salón comedor amplio y luminoso con acceso a balcón. Cocina amplia americana. Incluye electrodomésticos. Dispone de 1 habitación de tamaño doble y una individual. Baño completo con plato de ducha. Aire Acondicionado (bomba de frío/...
157755824,2020-11-03 17:20:22,1030,"Carrer del Bruc, Eixample",Piso,932 995 763,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-no-amueblado/157755824/d,2 habs.,1 baño,63 m²,con ascensor,"Piso en alquiler sin muebles en el corazon del Eixample, el inmueble se encuentra en un edificio clasico del año 1910 en muy buen estado, la vivienda se encuentra reformada, distribuida en 2 habitaciones, una de ellas exterior a calle con un Blacon y la otra es una doble interior con venta y tran..."
157755818,2020-11-03 17:20:22,695,"Mallorca, Eixample",Piso,935 439 838,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/terraza-ascensor-amueblado/157755818/d,1 hab.,1 baño,30 m²,con ascensor y terraza,"CARACTERÍSTICAS: Ático de 30m2 ubicado en L´Antiga Esquerra de L´Eixample, con terraza comunitaria. El piso cuenta con 1 habitación doble con armario empotrado, 1 baño completo con plato de ducha y una cocina totalmente equipada abierta a un salón-comedor. Además, la ubicación es inmejorable, ..."
157755806,2020-11-03 17:20:22,1250,"Torrent del Remei, Gràcia",Piso,935 439 838,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-ascensor-amueblado/157755806/d,2 habs.,2 baños,145 m²,con ascensor,"CARACTERÍSTICAS  - Piso de 145 m2 (126 m2 útiles) en el barrio de el Coll. - Tiene 2 habitaciones dobles. - Un baño completo y un aseo. - Cocina totalmente equipada. - Amplio salón-comedor. - Totalmente amueblado, con todo lo necesario para entrar a vivir.  - Inmejorable ubicación, cerca d..."
157755793,2020-11-03 17:20:22,850,"Tigre, Ciutat Vella",Piso,935 439 838,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-amueblado/157755793/d,2 habs.,1 baño,58 m²,,"CARACTERÍSTICAS: Piso de 58m2 ( 52M2 útiles) en el Limite entre Ciutat Vella y Eixample ( Sant Antoni), completamente amueblado y equipado, con terminados de diseño para estrenar.  Dispone de una habitación doble con sus armarios, cómodas y cama, y una habitación individual equipada con un sof..."
157755746,2020-11-03 17:20:22,1195,Nou Barris,Piso,931 335 749,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-amueblado/157755746/d,2 habs.,1 baño,130 m²,,"REF: 091491 Altura real del piso: 5º, superficie total del piso: 130m², año de construcción del edificio: 1950, antigüedad del edificio: más de 50 años, estado de conservación del piso: muy buen estado, portero automático, puerta blindada, vidrios dobles, suelos: parquet, habitaciones dobles: 2,..."
157755725,2020-11-03 17:20:22,1350,"Carrer Bertran, 71, Sarrià - Sant Gervasi",Apartamento,,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor/157755725/d,2 habs.,1 baño,73 m²,con ascensor y terraza,"Fantástico y luminoso piso con terraza ubicado en Sant Gervasi en el Barrio del Putxet, muy cerca de la zona comercial del mercado de Sant Gervasi y a escasos metros de la parada de Ferrocarriles del Putxet.  Este inmueble, en perfecto estado para entrar a vivir, se distribuye en un amplio saló..."
